"","year","state","state_abv","county_name","democrat_county_vote","republican_county_vote","other_county_vote","county_totalvotes","state_totalvotes","vep_turnout_rate","vap_turnout_rate","statecrime.population","statecrime.rates.property.all","statecrime.rates.property.burglary","statecrime.rates.property.larceny","statecrime.rates.property.motor","statecrime.rates.violent.all","statecrime.rates.violent.assault","statecrime.rates.violent.murder","statecrime.rates.violent.rape","statecrime.rates.violent.robbery","statecrime.totals.property.all","statecrime.totals.property.burglary","statecrime.totals.property.larceny","statecrime.totals.property.motor","statecrime.totals.violent.all","statecrime.totals.violent.assault","statecrime.totals.violent.murder","statecrime.totals.violent.rape","statecrime.totals.violent.robbery"
"128",2000,"Arkansas","AR","Boone",4493,8569,573,13635,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"129",2000,"Arkansas","AR","Bradley",2122,1793,64,3979,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"130",2000,"Arkansas","AR","Calhoun",1017,1128,40,2185,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"131",2000,"Arkansas","AR","Carroll",3595,5556,439,9590,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"132",2000,"Arkansas","AR","Chicot",2820,1564,68,4452,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"133",2000,"Arkansas","AR","Clark",4661,3776,189,8626,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"134",2000,"Arkansas","AR","Clay",3527,2254,119,5900,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"135",2000,"Arkansas","AR","Cleburne",4120,5730,357,10207,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"136",2000,"Arkansas","AR","Cleveland",1414,1678,89,3181,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"137",2000,"Arkansas","AR","Columbia",4003,5018,286,9307,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"138",2000,"Arkansas","AR","Conway",3496,3545,193,7234,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"139",2000,"Arkansas","AR","Craighead",12376,12158,623,25157,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"140",2000,"Arkansas","AR","Crawford",6288,10804,533,17625,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"141",2000,"Arkansas","AR","Crittenden",7224,5857,153,13234,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"142",2000,"Arkansas","AR","Cross",3096,3033,86,6215,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"143",2000,"Arkansas","AR","Dallas",1710,1571,44,3325,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"144",2000,"Arkansas","AR","Desha",2776,1603,116,4495,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"145",2000,"Arkansas","AR","Drew",3060,2756,106,5922,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"146",2000,"Arkansas","AR","Faulkner",11950,16055,1211,29216,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"147",2000,"Arkansas","AR","Franklin",2674,3277,189,6140,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"148",2000,"Arkansas","AR","Fulton",1976,2036,96,4108,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"149",2000,"Arkansas","AR","Garland",15840,19098,997,35935,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"150",2000,"Arkansas","AR","Grant",2535,3285,193,6013,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"151",2000,"Arkansas","AR","Greene",6319,5831,334,12484,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"152",2000,"Arkansas","AR","Hempstead",3937,3257,95,7289,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"153",2000,"Arkansas","AR","Hot spring",5527,5042,412,10981,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"154",2000,"Arkansas","AR","Howard",2063,2326,70,4459,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"155",2000,"Arkansas","AR","Independence",5146,6145,303,11594,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"156",2000,"Arkansas","AR","Izard",2587,2301,144,5032,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"157",2000,"Arkansas","AR","Jackson",3651,2280,141,6072,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"158",2000,"Arkansas","AR","Jefferson",17716,8765,720,27201,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"159",2000,"Arkansas","AR","Johnson",3270,3657,234,7161,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"160",2000,"Arkansas","AR","Lafayette",1806,1538,39,3383,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"161",2000,"Arkansas","AR","Lawrence",3255,2626,159,6040,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"162",2000,"Arkansas","AR","Lee",2727,1351,43,4121,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"163",2000,"Arkansas","AR","Lincoln",1957,1526,63,3546,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"164",2000,"Arkansas","AR","Little river",2883,2283,97,5263,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"165",2000,"Arkansas","AR","Logan",3283,4487,326,8096,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"166",2000,"Arkansas","AR","Lonoke",6851,10606,486,17943,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"167",2000,"Arkansas","AR","Madison",2055,3387,186,5628,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"168",2000,"Arkansas","AR","Marion",2233,3402,380,6015,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"169",2000,"Arkansas","AR","Miller",6278,7276,191,13745,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"170",2000,"Arkansas","AR","Mississippi",7107,5199,280,12586,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"171",2000,"Arkansas","AR","Monroe",1910,1329,54,3293,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"172",2000,"Arkansas","AR","Montgomery",1438,2128,173,3739,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"173",2000,"Arkansas","AR","Nevada",1867,1796,75,3738,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"174",2000,"Arkansas","AR","Newton",1205,2529,193,3927,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"175",2000,"Arkansas","AR","Ouachita",5464,4739,192,10395,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"176",2000,"Arkansas","AR","Perry",1648,2114,245,4007,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"177",2000,"Arkansas","AR","Phillips",6018,3154,141,9313,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"178",2000,"Arkansas","AR","Pike",1604,2275,92,3971,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"179",2000,"Arkansas","AR","Poinsett",4102,2988,145,7235,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"180",2000,"Arkansas","AR","Polk",2315,4600,278,7193,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"181",2000,"Arkansas","AR","Pope",6669,11244,509,18422,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"182",2000,"Arkansas","AR","Prairie",1563,1862,82,3507,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"183",2000,"Arkansas","AR","Pulaski",68320,55866,2965,127151,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"184",2000,"Arkansas","AR","Randolph",3019,2673,185,5877,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"185",2000,"Arkansas","AR","Saline",12700,18617,1074,32391,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"186",2000,"Arkansas","AR","Scott",1444,2399,138,3981,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"187",2000,"Arkansas","AR","Searcy",1229,2610,219,4058,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"188",2000,"Arkansas","AR","Sebastian",15555,23483,1121,40159,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"189",2000,"Arkansas","AR","Sevier",2095,2111,87,4293,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"190",2000,"Arkansas","AR","Sharp",3236,3698,192,7126,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"191",2000,"Arkansas","AR","St. Francis",4986,3414,96,8496,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"192",2000,"Arkansas","AR","Stone",2043,2623,194,4860,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"193",2000,"Arkansas","AR","Union",6261,8647,701,15609,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"194",2000,"Arkansas","AR","Van buren",3202,3485,297,6984,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"195",2000,"Arkansas","AR","Washington",21425,28231,1803,51459,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"196",2000,"Arkansas","AR","White",8342,13170,638,22150,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"197",2000,"Arkansas","AR","Woodruff",1699,898,54,2651,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"198",2000,"Arkansas","AR","Yell",3062,3223,194,6479,921781,NA,NA,2673400,3670,802.1,2608.7,259.3,445.3,332.4,6.3,31.7,74.8,98115,21443,69740,6932,11904,8887,168,848,2001
"199",2000,"California","CA","Alameda",342889,119279,32168,494336,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"200",2000,"California","CA","Alpine",265,281,40,586,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"201",2000,"California","CA","Amador",5906,8766,792,15464,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"202",2000,"California","CA","Butte",31338,45584,6799,83721,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"203",2000,"California","CA","Calaveras",7093,10599,1184,18876,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"204",2000,"California","CA","Colusa",1745,3629,216,5590,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"205",2000,"California","CA","Contra costa",224338,141373,15767,381478,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"206",2000,"California","CA","Del norte",3117,4526,651,8294,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"207",2000,"California","CA","El dorado",26220,42045,3871,72136,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"208",2000,"California","CA","Fresno",95059,117342,8434,220835,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"209",2000,"California","CA","Glenn",2498,5795,418,8711,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"210",2000,"California","CA","Humboldt",24851,23219,7902,55972,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"211",2000,"California","CA","Imperial",15489,12524,924,28937,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"212",2000,"California","CA","Inyo",2652,4713,450,7815,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"213",2000,"California","CA","Kern",66003,110663,5642,182308,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"214",2000,"California","CA","Kings",11041,16377,917,28335,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"215",2000,"California","CA","Lake",10717,8699,1503,20919,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"216",2000,"California","CA","Lassen",2982,7080,524,10586,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"217",2000,"California","CA","Los angeles",1710505,871930,112719,2695154,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"218",2000,"California","CA","Madera",11650,20283,1462,33395,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"219",2000,"California","CA","Marin",79135,34872,9148,123155,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"220",2000,"California","CA","Mariposa",2816,4727,531,8074,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"221",2000,"California","CA","Mendocino",16634,12272,5504,34410,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"222",2000,"California","CA","Merced",22726,26102,1590,50418,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"223",2000,"California","CA","Modoc",945,2969,193,4107,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"224",2000,"California","CA","Mono",1788,2296,287,4371,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"225",2000,"California","CA","Monterey",67618,43761,6155,117534,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"226",2000,"California","CA","Napa",28097,20633,2994,51724,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"227",2000,"California","CA","Nevada",17670,25998,3811,47479,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"228",2000,"California","CA","Orange",391819,541299,37787,970905,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"229",2000,"California","CA","Placer",42449,69835,5515,117799,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"230",2000,"California","CA","Plumas",3458,6343,600,10401,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"231",2000,"California","CA","Riverside",202576,231955,16596,451127,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"232",2000,"California","CA","Sacramento",212792,195619,23139,431550,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"233",2000,"California","CA","San benito",9131,7015,685,16831,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"234",2000,"California","CA","San bernardino",214749,221757,18387,454893,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"235",2000,"California","CA","San diego",437666,475736,45232,958634,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"236",2000,"California","CA","San francisco",241578,51496,26712,319786,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"237",2000,"California","CA","San joaquin",79776,81773,5690,167239,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"238",2000,"California","CA","San luis obispo",44526,56859,7501,108886,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"239",2000,"California","CA","San mateo",166757,80296,12346,259399,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"240",2000,"California","CA","Santa barbara",73411,71493,10070,154974,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"241",2000,"California","CA","Santa clara",332490,188750,26889,548129,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
"242",2000,"California","CA","Santa cruz",66618,29627,12105,108350,10965856,55.96,44.81,33871648,3118.2,656.3,1924.5,537.4,621.6,408.7,6.1,28.9,177.9,1056183,222293,651855,182035,210531,138418,2079,9785,60249
