"","year","state","state_abv","total_ballots_counted","vote_for_highest_office","vap","noncitizen_pct","ineligible_prison","ineligible_probation","ineligible_parole","ineligible_felons_total","eligible_overseas","vep","vep_turnout_rate","vap_turnout_rate","state_totalvotes","democrat_vote","green_vote","other_vote","republican_vote","libertarian_vote","democrat_vote_perc","green_vote_perc","other_vote_perc","republican_vote_perc","libertarian_vote_perc","crime.population","crime.rates.property.all","crime.rates.property.burglary","crime.rates.property.larceny","crime.rates.property.motor","crime.rates.violent.all","crime.rates.violent.assault","crime.rates.violent.murder","crime.rates.violent.rape","crime.rates.violent.robbery","crime.totals.property.all","crime.totals.property.burglary","crime.totals.property.larceny","crime.totals.property.motor","crime.totals.violent.all","crime.totals.violent.assault","crime.totals.violent.murder","crime.totals.violent.rape","crime.totals.violent.robbery"
"1037",1984,"Washington","WA",1931546,1883910,3213263,3.4,6821,39181,5253,31665,NA,3072347,62.87,60.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4349000,5695.3,1702,3745.8,247.4,406.4,231.1,4.6,50,120.6,247687,74021,162905,10761,17676,10051,202,2176,5247
"1038",1984,"West Virginia","WV",NA,735742,1401733,0.4,1579,3597,724,4102,NA,1392024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1952000,2167.7,648,1347.1,172.5,168.2,110,4.4,15.6,38.1,42313,12649,26296,3368,3283,2148,86,305,744
"1039",1984,"Wisconsin","WI",NA,2211689,3468053,1.1,4974,22426,3853,20040,NA,3409864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4766000,3975.7,834.1,2906.5,235.1,196.5,111.1,2.5,16.6,66.4,189484,39755,138526,11203,9367,5293,117,790,3167
"1040",1984,"Wyoming","WY",196153,188968,343957,1,724,1708,352,1930,NA,338587,57.93,57.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511000,3440.7,641.7,2645.4,153.6,242.1,194.7,3.3,20.9,23.1,17582,3279,13518,785,1237,995,17,107,118
"1041",1982,"United States",NA,NA,67615576,166027633,4,399102,789951,165559,959637,1981895,160408786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231664458,5029.7,1488,3083.1,458.6,570.8,289,9.1,34,238.8,11652000,3447100,7142500,1062400,1322390,669480,21010,78770,553130
"1042",1982,"Alabama","AL",NA,1128725,2813033,0.5,9233,14229,2266,18614,NA,2780354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3943000,4185.8,1256.2,2656.4,273.3,447.7,299.1,10.6,26,112,165048,49531,104740,10777,17653,11793,417,1026,4417
"1043",1982,"Alaska","AK",199458,194885,316787,2.2,1322,1816,101,2331,NA,307487,64.87,62.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438000,5588.8,1188.1,3806.4,594.3,623.7,386.1,18.5,85.4,133.8,24479,5204,16672,2603,2732,1691,81,374,586
"1044",1982,"Arizona","AZ",742923,726364,2112246,3.8,6069,14949,1527,15071,NA,2016910,36.83,35.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2860000,6614,1883.3,4360.9,369.8,517,311.6,8.3,38.5,158.6,189161,53861,124723,10577,14785,8912,236,1100,4537
"1045",1982,"Arkansas","AR",NA,789351,1656707,0.5,3922,3384,3061,8675,NA,1639748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2291000,3546.9,1071.5,2289.4,186,324.7,210.6,8.2,27.1,78.8,81259,24547,52450,4262,7438,4824,187,622,1805
"1046",1982,"California","CA",8064314,7876698,18448245,12.1,34640,0,18913,53553,NA,16162454,49.9,43.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24724000,6470.7,2020.2,3785.1,665.5,814.7,380.7,11.2,50.7,372.1,1599827,499466,935831,164530,201429,94133,2779,12529,91988
"1047",1982,"Colorado","CO",1037774,956021,2248839,2.1,3042,0,1202,4244,NA,2197369,47.23,46.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3045000,6575.7,1749.1,4429.3,397.3,504.2,303.1,6,44.5,150.6,200230,53260,134873,12097,15354,9229,182,1356,4587
"1048",1982,"Connecticut","CT",1112428,1084156,2369975,4,5156,33061,1311,22998,NA,2252178,49.39,46.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3153000,5028,1410.8,3065,552.2,399.5,163.9,5.2,21.9,208.5,158532,44481,96640,17411,12597,5167,164,692,6574
"1049",1982,"Delaware","DE",195726,190960,441374,1.4,2068,4626,621,5002,NA,430193,45.5,44.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602000,5825.1,1444.9,3968.6,411.6,559.8,401.2,5.3,30.9,122.4,35067,8698,23891,2478,3370,2415,32,186,737
"1050",1982,"District of Columbia","DC",NA,117623,500492,5.1,4081,0,0,4081,NA,470886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631000,8287.6,2341.4,5298.7,647.5,2123.1,577.7,30.7,66.7,1448,52295,14774,33435,4086,13397,3645,194,421,9137
"1051",1982,"Florida","FL",NA,2688566,8139171,6.3,27830,57074,5974,62341,NA,7564062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10416000,6568.4,2034.7,4103.9,429.8,896.8,532,13.5,53.6,297.6,684166,211932,427462,44772,93411,55413,1409,5587,31002
"1052",1982,"Georgia","GA",NA,1169041,4047788,1.1,14405,78097,4897,58351,NA,3944911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5639000,4736.6,1497.9,2926.9,311.7,478.2,271.2,12.6,39.8,154.6,267097,84469,165049,17579,26963,15292,713,2242,8716
"1053",1982,"Hawaii","HI",325459,311853,724189,7.1,1461,0,0,1461,NA,671311,48.48,44.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,994000,6328.6,1657.6,4250.3,420.6,255.7,61.3,3.1,34.4,156.9,62906,16477,42248,4181,2542,609,31,342,1560
"1054",1982,"Idaho","ID",332237,326522,662251,1.6,1044,0,0,1044,NA,650611,51.07,50.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,965000,3824,1031.9,2617.2,174.9,259.2,209.8,2.5,16.6,30.3,36902,9958,25256,1688,2501,2025,24,160,292
"1055",1982,"Illinois","IL",3856875,3673681,8284606,4.4,14293,0,0,14293,NA,7905790,48.79,46.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11448000,5066,1373.8,3093.2,599,774.3,388.8,8.8,29.9,346.8,579954,157273,354106,68575,88644,44515,1005,3424,39700
"1056",1982,"Indiana","IN",1834225,1817287,3921907,0.9,8790,0,0,8790,NA,3877820,47.3,46.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5471000,4128.9,1088.8,2713.5,326.6,300.6,157.2,6.5,27.8,109,225894,59569,148454,17871,16444,8602,355,1521,5966
"1057",1982,"Iowa","IA",1050495,1038229,2094031,0.8,2829,10625,1050,9192,NA,2068087,50.8,50.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2905000,3963.8,947.8,2842.3,173.7,172.7,121.8,2.3,12.5,36.2,115148,27535,82568,5045,5018,3538,67,362,1051
"1058",1982,"Kansas","KS",NA,763263,1761238,1.2,3078,0,0,3078,NA,1737025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2408000,4616.1,1344.8,3048.8,222.5,335.9,218.4,5.7,24.8,87,111156,32382,73416,5358,8088,5259,138,596,2095
"1059",1982,"Kentucky","KY",NA,700322,2642810,0.5,4031,14516,3430,14719,NA,2614877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3667000,3253.4,1029.1,1991.3,233.1,315,188,9.7,20,97.3,119304,37736,73020,8548,11550,6893,355,734,3568
"1060",1982,"Louisiana","LA",NA,NA,3029834,1.2,10930,0,0,10930,NA,2982546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4362000,4642.1,1424.8,2881.7,335.6,669.1,400.6,16,39.9,212.6,202489,62151,125701,14637,29185,17472,698,1740,9275
"1061",1982,"Maine","ME",NA,460295,828907,1.3,0,0,0,0,NA,818131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133000,3696.7,1047,2459.2,190.6,163,117,2.1,13.4,30.5,41884,11862,27863,2159,1847,1326,24,152,345
"1062",1982,"Maryland","MD",1190011,1139149,3174995,3,11617,52603,6024,43943,NA,3035802,39.2,37.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4265000,5162.3,1419.6,3350.6,392.1,850,441.9,10.1,37.4,360.5,220174,60547,142903,16724,36254,18849,432,1596,15377
"1063",1982,"Massachusetts","MA",2103780,2050769,4375262,4.4,0,0,0,0,NA,4182750,50.3,48.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5781000,4932.4,1422.1,2541.7,968.6,571.4,328.5,3.8,25.3,213.8,285140,82212,146933,55995,33031,18989,219,1464,12359
"1064",1982,"Michigan","MI",3135928,3040008,6498711,1.9,14913,0,0,14913,NA,6360322,49.3,48.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9109000,6128,1813.1,3623.1,691.7,656.6,329.7,9.1,46.6,271.1,558195,165155,330031,63009,59806,30034,827,4246,24699
"1065",1982,"Minnesota","MN",1834737,1804675,2993256,1.1,2081,24320,1479,15720,NA,2944610,62.31,61.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4133000,4235.4,1182.1,2815.8,237.6,219.3,92.9,2.3,22.7,101.3,175048,48855,116375,9818,9062,3841,95,938,4188
"1066",1982,"Mississippi","MS",NA,645026,1762406,0.4,5484,6304,2914,11550,NA,1743806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2551000,3278,1183.8,1940.6,153.6,294.6,181.1,14,26.5,73,83622,30200,49504,3918,7515,4619,358,675,1863
"1067",1982,"Missouri","MO",NA,1543521,3615526,0.7,7445,21637,2556,20820,NA,3569397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4951000,4441.3,1391.3,2714.3,335.8,506.5,278,9.7,25.9,193,219888,68881,134383,16624,25078,13762,479,1283,9554
"1068",1982,"Montana","MT",328082,321062,574592,0.7,914,0,0,914,NA,569656,57.59,57.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801000,4108.4,843.8,3006.1,258.4,224.8,173,3.9,14.9,33.1,32908,6759,24079,2070,1801,1386,31,119,265
"1069",1982,"Nebraska","NE",559422,547902,1145316,0.8,1739,9964,309,7030,NA,1129123,49.54,48.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1586000,3721.2,811.3,2732.1,177.9,229.6,145,2,20.7,61.9,59019,12867,43331,2821,3641,2299,31,329,982
"1070",1982,"Nevada","NV",242578,240394,655823,4.4,2753,4733,1065,6185,NA,620782,39.08,36.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,881000,7095.6,2412.7,4117.9,564.9,805.4,310.7,13.6,61.5,419.6,62512,21256,36279,4977,7096,2737,120,542,3697
"1071",1982,"New Hampshire","NH",289057,282588,698424,1.7,445,0,0,445,NA,686106,42.13,41.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951000,3704.4,945,2535.8,223.7,124.8,72.6,2.2,16.2,33.9,35229,8987,24115,2127,1187,690,21,154,322
"1072",1982,"New Jersey","NJ",2286925,2193945,5563627,5.4,8191,38186,10514,37798,NA,5225393,43.77,41.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7438000,5068.8,1430.7,3011.3,626.8,607.4,264.4,6.5,28.9,307.6,377016,106418,223978,46620,45175,19664,482,2149,22880
"1073",1982,"New Mexico","NM",417945,407466,949133,2.6,1718,3854,1206,4851,NA,919605,45.45,44.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1359000,5873.1,1628.8,3929.5,314.9,734.5,548.4,11.6,48.3,126.2,79816,22135,53402,4279,9982,7453,158,656,1715
"1074",1982,"New York","NY",5437367,5254891,13150573,7.5,27945,0,21062,49007,NA,12115273,44.88,41.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17659000,5478.1,1671.9,3025.3,780.8,990.1,338.7,11.4,29.2,610.7,967369,295245,534244,137880,174833,59818,2013,5159,107843
"1075",1982,"North Carolina","NC",NA,1321080,4427095,0.8,16569,44274,6910,45616,NA,4346062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6019000,4096.9,1309,2603.4,184.5,446.3,329.5,9.1,22,85.9,246593,78787,156701,11105,26865,19830,545,1322,5168
"1076",1982,"North Dakota","ND",272876,262465,480367,0.7,322,0,0,322,NA,476682,57.24,56.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670000,2586.3,458.8,1987.2,140.3,61.8,38.5,0.7,9.9,12.7,17328,3074,13314,940,414,258,5,66,85
"1077",1982,"Ohio","OH",3551995,3395463,7793022,1.1,17317,0,0,17317,NA,7689982,46.19,45.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10791000,4498.8,1309.6,2807.5,381.7,436.7,217,6.3,29.9,183.6,485468,141316,302962,41190,47126,23418,676,3223,19809
"1078",1982,"Oklahoma","OK",901488,883130,2346265,1.2,6500,14749,1858,15733,NA,2302377,39.15,38.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3177000,4778.5,1603.9,2685.7,488.9,443.9,263.2,10.8,37.1,132.8,151814,50956,85326,15532,14103,8361,344,1180,4218
"1079",1982,"Oregon","OR",1063913,1042009,1946116,2.4,3900,0,0,3900,NA,1895509,56.13,54.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2649000,6094.5,1789.7,4003.8,301,473,260.6,5.1,39.9,167.3,161444,47410,106061,7973,12529,6903,136,1057,4433
"1080",1982,"Pennsylvania","PA",NA,3683985,8869173,1.2,10508,0,0,10508,NA,8752235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11865000,3092.3,900.7,1859.4,332.2,360.4,158.7,5.7,20.6,175.4,366903,106867,220623,39413,42767,18835,678,2448,20806
"1081",1982,"Rhode Island","RI",370928,342779,723060,4.6,1037,6501,327,4615,NA,685184,54.14,51.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,958000,4962.3,1400.2,2826.4,735.7,401.8,264,3.7,19.4,114.7,47539,13414,27077,7048,3849,2529,35,186,1099
"1082",1982,"South Carolina","SC",688300,671625,2297223,0.7,9137,16981,3175,20803,NA,2260339,30.45,29.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3203000,4641.2,1490.9,2872.6,277.7,720,547.9,10.9,38.8,122.4,148657,47752,92009,8896,23061,17550,348,1242,3921
"1083",1982,"South Dakota","SD",NA,278562,492367,0.4,791,0,0,791,NA,489607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691000,2545.9,562.2,1865.3,118.4,99,67.7,2.7,11.4,17.1,17592,3885,12889,818,684,468,19,79,118
"1084",1982,"Tennessee","TN",NA,1259785,3393233,0.6,7869,10101,3303,16223,NA,3356651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4651000,3992.5,1288.6,2371.9,332,421.1,200.2,9.7,35.5,175.7,185692,59934,110316,15442,19586,9310,452,1651,8173
"1085",1982,"Texas","TX",NA,3191091,10910762,4.9,36149,177270,26274,151058,NA,10225077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15280000,5725.1,1871.5,3283.6,570.1,577.1,296.3,16.1,44.6,220,874799,285967,501727,87105,88178,45278,2466,6816,33618
"1086",1982,"Utah","UT",537207,530802,984073,2.2,0,0,0,0,NA,962423,55.82,54.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1554000,5048.3,1106.9,3689.9,251.5,285.7,172.1,3.4,23.7,86.5,78451,17202,57341,3908,4440,2674,53,369,1344
"1087",1982,"Vermont","VT",172084,169251,379067,1.6,0,0,0,0,NA,373002,46.13,45.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516000,4564.9,1178.3,3131.8,254.8,126.9,66.7,2.3,34.9,23.1,23555,6080,16160,1315,655,344,12,180,119
"1088",1982,"Virginia","VA",NA,1415622,4076585,2.3,10079,14813,6487,23973,NA,3958851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5491000,3946.7,973.5,2789.1,184.1,309.1,154.6,7.4,24.9,122.2,216713,53457,153148,10108,16970,8491,405,1366,6708
"1089",1982,"Washington","WA",1404831,1368476,3138109,3.1,6264,60142,3047,39382,NA,3001446,46.81,44.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4245000,5875.8,1680.1,3914.9,280.8,406.4,238.3,4.4,45.9,117.9,249429,71322,166188,11919,17251,10116,185,1947,5003
"1090",1982,"West Virginia","WV",NA,565314,1409116,0.4,1547,2711,610,3513,NA,1399967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948000,2336.4,717.9,1435.4,183.1,174.8,104.3,5.2,15.5,49.8,45514,13985,27962,3567,3405,2031,102,302,970
"1091",1982,"Wisconsin","WI",NA,1580344,3426394,1,4714,19603,3125,17641,NA,3374489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4765000,4248.6,977.2,3088.7,182.7,190.5,101.9,3.1,14.3,71.2,202447,46564,147177,8706,9077,4856,148,680,3393
"1092",1982,"Wyoming","WY",172065,168555,349060,0.9,702,1303,244,1598,NA,344320,49.97,49.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502000,4499.8,882.9,3367.1,249.8,304.2,233.7,9.2,27.1,34.3,22589,4432,16903,1254,1527,1173,46,136,172
"1093",1980,"United States",NA,NA,86515221,164445475,3.5,324410,618471,168331,801977,1803021,159690927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225349264,5353.3,1684.1,3167,502.2,596.6,298.5,10.2,36.8,251.1,12063700,3795200,7136900,1131700,1344520,672650,23040,82990,565840
"1094",1980,"Alabama","AL",NA,1341929,2753078,0.4,6543,10985,2547,14583,NA,2727483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3861466,4485.1,1526.7,2642.2,316.2,448.5,273.2,13.2,30,132.1,173191,58952,102029,12210,17320,10551,509,1158,5102
"1095",1980,"Alaska","AK",162653,158445,277261,2,822,1181,93,1506,NA,270210,60.2,58.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440142,5209.7,1259.8,3388.9,561,436,288.5,8.9,56.8,81.8,22930,5545,14916,2469,1919,1270,39,250,360
"1096",1980,"Arizona","AZ",898183,873945,1968947,3.4,4372,12584,1093,11757,NA,1890246,47.52,45.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2715357,7519.9,2155.4,4891.2,473.3,650.9,401.8,10.3,45.2,193.6,204193,58527,132814,12852,17673,10909,279,1227,5258
"1097",1980,"Arkansas","AR",NA,837582,1624917,0.5,2911,2400,2855,6966,NA,1609826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2284037,3475.9,1119,2169.8,187.1,335.2,218.4,9.2,26.7,80.9,79390,25559,49558,4273,7656,4989,210,609,1848
"1098",1980,"California","CA",8775459,8587063,17551451,10.8,24569,0,15253,39822,NA,15616072,56.2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23532680,6939.5,2316.5,3880,742.9,893.6,436.7,14.5,58.2,384.2,1633042,545138,913070,174834,210290,102766,3411,13693,90420
"1099",1980,"Colorado","CO",1225549,1184415,2118092,2,2629,0,927,3556,NA,2072174,59.14,57.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2878407,6804.9,2030.8,4325.8,448.3,528.6,309.2,6.9,52.5,160.1,195872,58455,124514,12903,15215,8899,198,1510,4608
"1100",1980,"Connecticut","CT",1423403,1406285,2305904,3.8,4308,22981,1932,17731,NA,2200549,64.68,61.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3095224,5469.2,1700.6,3089.6,678.9,412.5,168.1,4.7,21.6,218,169283,52638,95631,21014,12768,5203,146,670,6749
"1101",1980,"Delaware","DE",239136,235900,430879,1.3,1474,3762,619,3974,NA,421304,56.76,55.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594779,6301.8,1630.5,4216.2,455.1,474.8,306.7,6.9,24.2,137,37482,9698,25077,2707,2824,1824,41,144,815
"1102",1980,"District of Columbia","DC",178434,175237,496230,4.5,3145,0,0,3145,NA,470755,37.9,35.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635233,8012.2,2559.7,4890.8,561.7,2010.6,509.4,31.5,69.1,1400.6,50896,16260,31068,3568,12772,3236,200,439,8897
"1103",1980,"Florida","FL",NA,3686930,7575002,5.8,20735,38906,8823,49011,NA,7086641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9567112,7418.4,2506.8,4434.2,477.5,983.5,556.6,14.5,56.9,355.5,709730,239825,424223,45682,94095,53254,1387,5439,34015
"1104",1980,"Georgia","GA",NA,1596695,3870251,0.9,12178,58450,3169,44572,NA,3790847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5400851,5048.3,1699.2,2976.6,372.4,555.3,299.7,13.8,44.3,197.6,272652,91773,160764,20115,29993,16189,743,2391,10670
"1105",1980,"Hawaii","HI",318026,303287,695906,6.9,985,0,0,985,NA,646903,49.16,45.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,964680,7182.8,1847.5,4723.2,612.1,299.5,65.8,8.7,34.7,190.2,69291,17822,45564,5905,2889,635,84,335,1835
"1106",1980,"Idaho","ID",446045,437431,644004,1.5,817,0,0,817,NA,633527,70.41,69.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943629,4468.8,1238.9,2993,236.9,313.4,241.1,3.1,22.4,46.8,42169,11691,28243,2235,2957,2275,29,211,442
"1107",1980,"Illinois","IL",4868890,4749721,8216218,4.1,11899,0,0,11899,NA,7867454,61.89,59.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11355062,5461.1,1559.6,3252.5,649,808,395.6,10.6,34.8,367,620107,177099,369319,73689,91753,44923,1205,3950,41675
"1108",1980,"Indiana","IN",2275433,2242033,3885473,0.8,6683,0,0,6683,NA,3847706,59.14,58.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5461103,4552.5,1313.3,2807.1,432.2,377.8,194.5,8.9,33.1,141.4,248619,71720,153297,23602,20633,10620,485,1808,7720
"1109",1980,"Iowa","IA",1314258,1317661,2093321,0.7,2481,8815,639,7528,NA,2071140,63.46,62.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2907804,4546.4,1079.5,3219.1,247.8,200.4,129,2.2,14.3,54.9,132200,31390,93605,7205,5826,3751,63,416,1596
"1110",1980,"Kansas","KS",NA,979795,1726471,1.1,2494,0,0,2494,NA,1704986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2354783,4989.5,1521.4,3196.4,271.7,389.3,237.8,6.9,31.5,113.1,117492,35826,75268,6398,9168,5599,163,742,2664
"1111",1980,"Kentucky","KY",NA,1294627,2592185,0.5,3588,12400,8120,17908,NA,2561316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3641479,3167.1,1040.8,1875.5,250.7,266.7,143.5,8.8,19.2,95.2,115328,37901,68296,9131,9711,5224,321,698,3468
"1112",1980,"Louisiana","LA",NA,1548591,2910776,1.1,8889,0,0,8889,NA,2869868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4199542,4788.8,1523.9,2888.4,376.5,665,407.8,15.7,44.5,197,201106,63997,121298,15811,27926,17127,661,1867,8271
"1113",1980,"Maine","ME",NA,523011,810240,1.3,0,0,0,0,NA,799707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1123670,4174.2,1182.8,2772.3,219.1,193.4,146.8,2.8,12.9,30.8,46904,13291,31151,2462,2173,1650,32,145,346
"1114",1980,"Maryland","MD",1557709,1540496,3081409,2.7,7731,41661,6436,34998,NA,2963213,52.57,50.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4192211,5777.7,1698,3629.2,450.5,852.4,410.1,9.5,40.1,392.7,242214,71183,152144,18887,35735,17194,399,1681,16461
"1115",1980,"Massachusetts","MA",2566807,2524298,4281265,4,0,0,0,0,NA,4110014,62.45,59.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5728288,5477.8,1740.4,2685.8,1051.6,601.3,334.4,4.1,27.3,235.5,313787,99697,153849,60241,34444,19158,232,1562,13492
"1116",1980,"Michigan","MI",3978647,3909725,6514790,1.9,15124,0,0,15124,NA,6375885,62.4,61.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9228128,6036.4,1741.3,3710.2,584.9,639.5,338.6,10.2,46.6,244,557051,160688,342384,53979,59014,31251,940,4304,22519
"1117",1980,"Minnesota","MN",2079451,2051980,2929927,1,2001,27000,1534,17035,NA,2883593,72.11,70.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4061235,4571.7,1246,3029.9,295.9,227.8,102.9,2.6,23.2,99.1,185668,50602,123050,12016,9250,4177,106,942,4025
"1118",1980,"Mississippi","MS",NA,892620,1719825,0.4,3902,4864,2292,8626,NA,1704320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2511491,3075.2,1179.1,1717.8,178.4,341.9,221.7,14.5,24.6,81,77234,29612,43142,4480,8588,5569,365,619,2035
"1119",1980,"Missouri","MO",NA,2099824,3571609,0.7,5726,17400,2395,16821,NA,3529787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4901288,4878.6,1668.9,2795.1,414.6,554.5,287.2,11.1,32.6,223.6,239115,81798,136998,20319,27177,14075,544,1600,10958
"1120",1980,"Montana","MT",371976,363952,559165,0.7,739,0,0,739,NA,554512,67.08,66.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,781592,4801.9,950.6,3529.6,321.7,222.6,163.6,4,21,34,37531,7430,27587,2514,1740,1279,31,164,266
"1121",1980,"Nebraska","NE",651281,640854,1129653,0.8,1446,7980,292,5728,NA,1114888,58.42,57.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1563921,4080.6,915.4,2921.6,243.6,224.6,114.7,4.4,23.2,82.2,63818,14316,45692,3810,3512,1794,69,363,1286
"1122",1980,"Nevada","NV",297318,247885,602463,4,1839,4989,1052,5386,NA,572978,51.89,49.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800312,7941.4,2906.7,4356.3,678.4,912.6,364.9,20,67.2,460.6,63556,23263,34864,5429,7304,2920,160,538,3686
"1123",1980,"New Hampshire","NH",402415,383990,671558,1.6,326,0,0,326,NA,660487,60.93,59.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,919114,4499.8,1312.9,2877,309.9,179.8,118,2.5,17.3,42,41358,12067,26443,2848,1653,1085,23,159,386
